-79.8420437,44.817947,-79.8540437,44.805946999999996
-79.95004370000001,44.829947,-79.96204370000001,44.817947
-79.8420437,44.769946999999995,-79.8540437,44.757946999999994
-79.8660437,44.829947,-79.8780437,44.817947
-79.8540437,44.769946999999995,-79.8660437,44.757946999999994
-79.8780437,44.781946999999995,-79.8900437,44.769946999999995
-79.8420437,44.757946999999994,-79.8540437,44.745946999999994
-79.8540437,44.817947,-79.8660437,44.805946999999996
-79.8660437,44.769946999999995,-79.8780437,44.757946999999994
-79.8900437,44.781946999999995,-79.90204370000001,44.769946999999995
-79.8540437,44.757946999999994,-79.8660437,44.745946999999994
-79.8780437,44.769946999999995,-79.8900437,44.757946999999994
-79.8900437,44.769946999999995,-79.90204370000001,44.757946999999994
-79.95004370000001,44.817947,-79.96204370000001,44.805946999999996
-79.8540437,44.805946999999996,-79.8660437,44.793946999999996
-79.8660437,44.757946999999994,-79.8780437,44.745946999999994
-79.92604370000001,44.829947,-79.93804370000001,44.817947
-79.8900437,44.757946999999994,-79.90204370000001,44.745946999999994
-79.93804370000001,44.757946999999994,-79.95004370000001,44.745946999999994
-79.93804370000001,44.829947,-79.95004370000001,44.817947
-79.8780437,44.829947,-79.8900437,44.817947
-79.8780437,44.757946999999994,-79.8900437,44.745946999999994
-79.8540437,44.793946999999996,-79.8660437,44.781946999999995
-79.90204370000001,44.829947,-79.91404370000001,44.817947
-79.8420437,44.793946999999996,-79.8540437,44.781946999999995
-79.91404370000001,44.757946999999994,-79.92604370000001,44.745946999999994
-79.93804370000001,44.817947,-79.95004370000001,44.805946999999996
-79.8420437,44.781946999999995,-79.8540437,44.769946999999995
-79.8900437,44.829947,-79.90204370000001,44.817947
-79.8540437,44.781946999999995,-79.8660437,44.769946999999995
-79.91404370000001,44.829947,-79.92604370000001,44.817947
-79.8420437,44.829947,-79.8540437,44.817947
-79.8420437,44.805946999999996,-79.8540437,44.793946999999996
-79.90204370000001,44.757946999999994,-79.91404370000001,44.745946999999994
-79.8540437,44.829947,-79.8660437,44.817947
-79.8660437,44.781946999999995,-79.8780437,44.769946999999995
